,,country_code,country,sector,urbanity,all,lowest,low,middle,higher
sector,756,MAR,Morocco,Clothingandfootwear,urban,149.06,26.79,101.09,303.6,767.66
sector,757,MAR,Morocco,Housing,urban,523.83,192.25,403.64,906.83,2328.38
sector,758,MAR,Morocco,Energy,urban,137.04,69.76,121.57,203.28,358.41
sector,759,MAR,Morocco,Transport,urban,174.56,19.3,75.62,353.1,2394.32
sector,760,MAR,Morocco,Water,urban,46.41,19.17,39.31,73.3,161.98
sector,761,MAR,Morocco,Educationsector,urban,55.54,19.64,32.96,99.64,524.8
sector,762,MAR,Morocco,Health,urban,149.45,37.59,105.1,292.32,712.35
sector,763,MAR,Morocco,ICT,urban,93.29,13.2,57.98,195.95,605.76
sector,764,MAR,Morocco,Financialservices,urban,52.3,2.57,20.81,125.03,566.21
sector,765,MAR,Morocco,Othergoodsandservices,urban,280.14,76.34,192.63,527.65,1677.14
sector,766,MAR,Morocco,Appliances.,urban,31.67,7.79,21.83,60.7,181.53
sector,767,MOZ,Mozambique,Alsectors,urban,810.77,512.68,1824.36,5103.94,13942.28
sector,768,MOZ,Mozambique,Foodandbeverages,urban,319.44,261.63,569.0,967.6,1797.63
sector,769,MOZ,Mozambique,Clothingandfootwear,urban,49.11,29.69,119.23,363.32,397.28
sector,770,MOZ,Mozambique,Housing,urban,177.15,94.81,502.74,1157.21,3295.29
sector,771,MOZ,Mozambique,Energy,urban,56.44,43.21,108.56,234.65,385.13
sector,772,MOZ,Mozambique,Transport,urban,71.1,19.69,157.43,1019.19,5002.46
sector,773,MOZ,Mozambique,Water,urban,13.08,8.17,33.16,74.08,144.13
sector,774,MOZ,Mozambique,Educationsector,urban,4.24,2.8,11.51,18.18,8.0
sector,775,MOZ,Mozambique,Health,urban,5.98,2.77,15.87,65.41,83.45
sector,776,MOZ,Mozambique,ICT,urban,41.03,16.19,118.54,463.53,920.6
sector,777,MOZ,Mozambique,Financialservices,urban,1.29,0.02,1.72,36.19,108.96
sector,778,MOZ,Mozambique,Othergoodsandservices,urban,56.77,25.02,145.57,610.23,1583.74
sector,779,MOZ,Mozambique,Appliances.,urban,15.14,8.69,41.02,94.36,215.62
sector,780,NAM,Namibia,Alsectors,urban,2583.34,649.87,2007.9,5490.31,16943.97
sector,781,NAM,Namibia,Foodandbeverages,urban,391.14,209.7,405.06,657.63,1320.99
sector,782,NAM,Namibia,Clothingandfootwear,urban,152.59,64.92,174.91,291.56,474.97
sector,783,NAM,Namibia,Housing,urban,497.67,119.83,371.9,1098.32,3302.72
sector,784,NAM,Namibia,Energy,urban,103.62,25.2,77.02,230.17,683.9
sector,785,NAM,Namibia,Transport,urban,394.78,43.64,243.17,846.19,3507.23
sector,786,NAM,Namibia,Water,urban,50.78,12.35,37.75,112.8,335.17
sector,787,NAM,Namibia,Educationsector,urban,87.81,18.72,72.69,253.42,402.26
sector,788,NAM,Namibia,Health,urban,49.35,7.58,33.84,116.57,367.61
sector,789,NAM,Namibia,ICT,urban,120.52,35.41,111.14,252.06,641.14
sector,790,NAM,Namibia,Financialservices,urban,161.06,19.28,95.87,368.57,1376.19
sector,791,NAM,Namibia,Othergoodsandservices,urban,477.22,81.65,326.91,1041.47,3704.57
sector,792,NAM,Namibia,Appliances.,urban,96.81,11.59,57.63,221.55,827.24
sector,793,NPL,Nepal,Alsectors,urban,1600.38,795.06,1897.17,4765.47,13098.65
sector,794,NPL,Nepal,Foodandbeverages,urban,649.47,436.05,779.09,1216.05,1378.43
sector,795,NPL,Nepal,Clothingandfootwear,urban,81.4,50.09,97.93,182.02,216.08
sector,796,NPL,Nepal,Housing,urban,82.69,23.63,117.61,244.24,333.87
sector,797,NPL,Nepal,Energy,urban,78.08,49.46,96.03,150.15,166.87
sector,798,NPL,Nepal,Transport,urban,217.69,23.17,171.22,1583.71,8957.2
sector,799,NPL,Nepal,Water,urban,8.11,3.79,10.54,21.48,16.3
sector,800,NPL,Nepal,Educationsector,urban,99.49,38.29,134.16,282.89,271.9
sector,801,NPL,Nepal,Health,urban,104.68,62.14,135.27,180.8,258.66
sector,802,NPL,Nepal,ICT,urban,126.38,43.4,163.75,440.29,524.56
sector,803,NPL,Nepal,Financialservices,urban,16.83,3.46,23.37,60.02,150.24
sector,804,NPL,Nepal,Othergoodsandservices,urban,120.68,52.55,150.25,370.11,780.02
sector,805,NPL,Nepal,Appliances.,urban,14.89,9.03,17.95,33.71,44.52
sector,806,NIC,Nicaragua,Alsectors,urban,664.4,519.22,1711.13,3894.13,
sector,807,NIC,Nicaragua,Foodandbeverages,urban,300.12,266.49,565.87,750.61,
sector,808,NIC,Nicaragua,Clothingandfootwear,urban,20.23,14.98,61.89,88.29,
sector,809,NIC,Nicaragua,Housing,urban,32.41,21.31,116.75,224.45,
sector,810,NIC,Nicaragua,Energy,urban,35.03,29.39,79.07,116.87,
sector,811,NIC,Nicaragua,Transport,urban,75.62,42.36,266.4,1441.35,
sector,812,NIC,Nicaragua,Water,urban,10.08,8.28,23.58,42.83,
sector,813,NIC,Nicaragua,Educationsector,urban,24.13,16.3,83.4,162.96,
sector,814,NIC,Nicaragua,Health,urban,39.64,30.08,112.51,201.87,
sector,815,NIC,Nicaragua,ICT,urban,42.27,29.03,141.52,289.21,
sector,816,NIC,Nicaragua,Financialservices,urban,0.95,0.23,6.03,18.6,
sector,817,NIC,Nicaragua,Othergoodsandservices,urban,55.96,37.1,193.15,459.17,
sector,818,NIC,Nicaragua,Appliances.,urban,27.96,23.66,60.97,97.91,
sector,819,NER,Niger,Alsectors,urban,1116.15,661.3,1956.78,4829.78,12131.53
sector,820,NER,Niger,Foodandbeverages,urban,434.16,332.67,646.74,1058.37,1784.31
sector,821,NER,Niger,Clothingandfootwear,urban,93.76,53.29,175.69,382.91,331.99
sector,822,NER,Niger,Housing,urban,117.08,67.33,213.29,479.73,1357.3
sector,823,NER,Niger,Energy,urban,69.75,41.41,122.48,293.89,849.98
sector,824,NER,Niger,Transport,urban,142.29,41.49,281.43,1322.08,5389.27
sector,825,NER,Niger,Water,urban,27.41,18.42,43.62,106.05,215.09
sector,826,NER,Niger,Educationsector,urban,22.01,6.34,58.22,93.43,9.87
sector,827,NER,Niger,Health,urban,27.63,15.49,51.75,120.68,56.55
sector,828,NER,Niger,ICT,urban,46.2,14.64,106.79,283.8,757.27
sector,829,NER,Niger,Financialservices,urban,2.27,0.55,5.1,19.02,60.52
sector,830,NER,Niger,Othergoodsandservices,urban,116.72,59.91,220.44,602.58,1253.95
sector,831,NER,Niger,Appliances.,urban,16.87,9.77,31.24,67.22,65.43
sector,832,NGA,Nigeria,Alsectors,urban,758.01,563.3,1754.18,4267.94,10809.03
sector,833,NGA,Nigeria,Foodandbeverages,urban,413.01,332.16,839.37,1527.69,1637.78
sector,834,NGA,Nigeria,Clothingandfootwear,urban,31.17,19.33,91.04,264.96,205.25
sector,835,NGA,Nigeria,Housing,urban,104.27,78.42,232.82,670.95,2553.14
sector,836,NGA,Nigeria,Energy,urban,19.51,15.63,39.38,89.18,116.27
sector,837,NGA,Nigeria,Transport,urban,45.09,26.16,138.91,466.76,4169.5
sector,838,NGA,Nigeria,Water,urban,3.32,2.33,8.24,25.54,0.0
sector,839,NGA,Nigeria,Educationsector,urban,19.45,14.36,46.77,77.15,0.0
sector,840,NGA,Nigeria,Health,urban,72.34,41.2,227.9,735.23,0.0
sector,841,NGA,Nigeria,ICT,urban,13.96,9.3,36.24,139.84,499.9
sector,842,NGA,Nigeria,Financialservices,urban,1.26,0.78,3.59,12.72,0.0
sector,843,NGA,Nigeria,Othergoodsandservices,urban,34.32,23.43,89.09,255.59,1627.19
sector,844,NGA,Nigeria,Appliances.,urban,0.31,0.21,0.81,2.31,0.0
sector,845,PAK,Pakistan,Alsectors,urban,1273.17,824.67,1756.93,4704.2,15810.92
sector,846,PAK,Pakistan,Foodandbeverages,urban,544.91,415.79,710.6,1267.38,2017.09
sector,847,PAK,Pakistan,Clothingandfootwear,urban,63.87,45.57,84.7,195.74,182.4
sector,848,PAK,Pakistan,Housing,urban,261.7,133.27,388.35,1339.09,8880.04
sector,849,PAK,Pakistan,Energy,urban,90.28,62.49,122.79,279.73,420.56
sector,850,PAK,Pakistan,Transport,urban,99.08,47.68,148.83,556.01,1477.36
sector,851,PAK,Pakistan,Water,urban,0.37,0.23,0.49,1.75,13.78
sector,852,PAK,Pakistan,Educationsector,urban,37.97,14.54,64.11,213.67,9.71
sector,853,PAK,Pakistan,Health,urban,24.7,18.88,31.31,66.96,38.38
sector,854,PAK,Pakistan,ICT,urban,23.98,12.23,35.49,127.17,334.51
sector,855,PAK,Pakistan,Financialservices,urban,1.02,0.63,1.32,5.19,29.49
sector,856,PAK,Pakistan,Othergoodsandservices,urban,102.86,57.94,138.27,581.98,2310.79
sector,857,PAK,Pakistan,Appliances.,urban,22.42,15.41,30.68,69.53,96.83
sector,858,PNG,Papua New Guinea,Alsectors,urban,5484.21,651.53,2345.61,5780.11,12562.4
sector,859,PNG,Papua New Guinea,Foodandbeverages,urban,3110.36,137.09,1316.7,3439.89,6657.25
sector,860,PNG,Papua New Guinea,Clothingandfootwear,urban,145.37,61.28,90.37,156.03,249.16
sector,861,PNG,Papua New Guinea,Housing,urban,603.18,149.17,258.1,568.7,1594.01
sector,862,PNG,Papua New Guinea,Energy,urban,0.0,0.0,0.0,0.0,0.0
sector,863,PNG,Papua New Guinea,Transport,urban,186.31,35.44,60.34,165.51,571.9
sector,864,PNG,Papua New Guinea,Water,urban,0.0,0.0,0.0,0.0,0.0
sector,865,PNG,Papua New Guinea,Educationsector,urban,256.27,59.51,111.63,270.39,570.01
sector,866,PNG,Papua New Guinea,Health,urban,256.1,30.41,86.44,199.56,888.63
sector,867,PNG,Papua New Guinea,ICT,urban,81.79,32.34,41.97,86.22,164.24
sector,868,PNG,Papua New Guinea,Financialservices,urban,19.0,2.61,5.06,17.6,58.21
sector,869,PNG,Papua New Guinea,Othergoodsandservices,urban,777.89,122.97,345.01,827.26,1718.14
sector,870,PNG,Papua New Guinea,Appliances.,urban,47.95,20.71,30.0,48.94,90.86
sector,871,PRY,Paraguay,Alsectors,urban,4983.52,924.14,2424.01,5284.22,13224.52
sector,872,PRY,Paraguay,Foodandbeverages,urban,1956.16,459.96,1168.61,2235.85,3768.71
sector,873,PRY,Paraguay,Clothingandfootwear,urban,194.81,34.64,84.65,205.26,554.92
sector,874,PRY,Paraguay,Housing,urban,794.08,229.61,450.66,850.36,1837.81
sector,875,PRY,Paraguay,Energy,urban,222.03,52.77,132.73,243.86,470.54
sector,876,PRY,Paraguay,Transport,urban,499.05,21.92,139.29,434.82,2086.57
sector,877,PRY,Paraguay,Water,urban,51.92,4.32,26.52,59.64,115.83
sector,878,PRY,Paraguay,Educationsector,urban,27.48,2.3,11.39,32.2,66.81
sector,879,PRY,Paraguay,Health,urban,362.4,50.64,153.36,377.93,1067.4
sector,880,PRY,Paraguay,ICT,urban,205.05,0.52,43.53,181.02,893.22
sector,881,PRY,Paraguay,Financialservices,urban,65.7,0.05,6.95,63.3,285.09
sector,882,PRY,Paraguay,Othergoodsandservices,urban,503.67,43.48,150.47,484.58,1867.47
sector,883,PRY,Paraguay,Appliances.,urban,101.16,23.95,55.86,115.4,210.16
sector,884,PER,Peru,Alsectors,urban,3488.68,929.8,2264.35,5060.01,14119.41
sector,885,PER,Peru,Foodandbeverages,urban,1058.31,416.2,882.24,1432.3,1976.22
sector,886,PER,Peru,Clothingandfootwear,urban,165.89,50.34,118.73,244.85,465.04
sector,887,PER,Peru,Housing,urban,688.76,159.82,426.93,1056.62,2676.14
sector,888,PER,Peru,Energy,urban,128.0,47.78,103.3,170.18,317.56
sector,889,PER,Peru,Transport,urban,410.07,30.15,90.12,571.33,4563.83
sector,890,PER,Peru,Water,urban,41.72,17.23,31.53,56.35,124.4
sector,891,PER,Peru,Educationsector,urban,76.96,25.29,55.27,114.57,201.52
sector,892,PER,Peru,Health,urban,212.37,67.34,159.12,307.93,528.96
sector,893,PER,Peru,ICT,urban,294.58,35.37,172.81,482.01,1117.23
sector,894,PER,Peru,Financialservices,urban,2.25,0.02,0.66,3.79,17.81
sector,895,PER,Peru,Othergoodsandservices,urban,308.46,52.44,153.49,469.62,1813.85
sector,896,PER,Peru,Appliances.,urban,101.31,27.81,70.15,150.47,316.85
sector,897,PHL,Philippines,Alsectors,urban,1702.55,779.13,1976.95,4665.74,11951.81
sector,898,PHL,Philippines,Foodandbeverages,urban,736.61,449.67,872.26,1412.0,1730.35
sector,899,PHL,Philippines,Clothingandfootwear,urban,41.82,16.9,49.43,122.79,168.49
sector,900,PHL,Philippines,Housing,urban,281.41,94.45,317.07,973.38,3579.94
sector,901,PHL,Philippines,Energy,urban,127.84,56.93,152.25,339.79,721.38
sector,902,PHL,Philippines,Transport,urban,140.43,40.62,152.93,533.79,2758.86
sector,903,PHL,Philippines,Water,urban,23.72,10.73,28.86,58.28,176.71
sector,904,PHL,Philippines,Educationsector,urban,72.35,11.86,86.01,297.42,201.47
sector,905,PHL,Philippines,Health,urban,28.71,11.54,35.64,75.37,105.76
sector,906,PHL,Philippines,ICT,urban,52.84,11.71,60.13,212.2,480.33
sector,907,PHL,Philippines,Financialservices,urban,36.84,7.43,46.1,129.71,267.02
sector,908,PHL,Philippines,Othergoodsandservices,urban,107.82,38.8,113.56,400.78,1549.05
sector,909,PHL,Philippines,Appliances.,urban,52.15,28.5,62.69,110.23,212.44
sector,910,ROU,Romania,Alsectors,urban,4217.67,995.45,2557.88,5128.54,12699.92
sector,911,ROU,Romania,Foodandbeverages,urban,1766.44,731.32,1291.48,2051.06,3811.94
sector,912,ROU,Romania,Clothingandfootwear,urban,268.07,12.66,127.94,341.81,1033.66
sector,913,ROU,Romania,Housing,urban,38.2,0.51,8.4,45.04,356.76
sector,914,ROU,Romania,Energy,urban,467.62,70.31,299.74,587.57,847.3
sector,915,ROU,Romania,Transport,urban,256.81,5.32,93.69,321.02,1525.6
sector,916,ROU,Romania,Water,urban,0.0,0.0,0.0,0.0,0.0
sector,917,ROU,Romania,Educationsector,urban,50.12,0.0,13.23,64.48,335.9
sector,918,ROU,Romania,Health,urban,206.12,12.31,83.0,273.62,810.0
sector,919,ROU,Romania,ICT,urban,272.17,21.1,150.77,334.02,991.01
sector,920,ROU,Romania,Financialservices,urban,17.21,0.0,1.13,21.97,167.07
sector,921,ROU,Romania,Othergoodsandservices,urban,743.53,125.23,419.55,919.01,2436.03
sector,922,ROU,Romania,Appliances.,urban,131.37,16.7,68.95,168.94,384.65
sector,923,RUS,Russian Federation,Alsectors,urban,7669.63,985.01,2548.1,5731.9,17545.12
sector,924,RUS,Russian Federation,Foodandbeverages,urban,2583.46,565.92,1339.78,2429.83,4276.18
sector,925,RUS,Russian Federation,Clothingandfootwear,urban,875.42,54.69,229.58,648.78,2079.87
sector,926,RUS,Russian Federation,Housing,urban,653.57,107.12,253.87,518.67,1388.1
sector,927,RUS,Russian Federation,Energy,urban,284.32,47.95,110.32,210.4,638.46
sector,928,RUS,Russian Federation,Transport,urban,932.38,62.74,185.53,538.56,2621.21
sector,929,RUS,Russian Federation,Water,urban,19.8,5.4,11.82,19.39,29.4
sector,930,RUS,Russian Federation,Educationsector,urban,155.42,15.37,40.5,132.08,331.04
sector,931,RUS,Russian Federation,Health,urban,277.67,9.8,36.52,149.14,825.68
sector,932,RUS,Russian Federation,ICT,urban,437.32,45.87,124.73,311.48,1056.69
sector,933,RUS,Russian Federation,Financialservices,urban,117.21,3.26,15.3,66.27,341.17
sector,934,RUS,Russian Federation,Othergoodsandservices,urban,1230.95,61.68,184.63,659.31,3640.46
sector,935,RUS,Russian Federation,Appliances.,urban,102.09,5.21,15.51,48.0,316.87
sector,936,RWA,Rwanda,Alsectors,urban,1552.25,567.7,1976.87,5268.32,14195.69
sector,937,RWA,Rwanda,Foodandbeverages,urban,573.19,303.85,783.82,1450.22,2519.91
sector,938,RWA,Rwanda,Clothingandfootwear,urban,76.71,29.57,105.9,250.1,450.23
sector,939,RWA,Rwanda,Housing,urban,247.83,74.06,328.72,875.76,2586.76
sector,940,RWA,Rwanda,Energy,urban,82.98,42.77,115.36,213.1,352.23
sector,941,RWA,Rwanda,Transport,urban,175.56,29.6,185.69,846.05,2455.85
sector,942,RWA,Rwanda,Water,urban,5.07,0.48,7.57,21.74,54.1
sector,943,RWA,Rwanda,Educationsector,urban,40.99,10.09,57.7,152.11,389.47
sector,944,RWA,Rwanda,Health,urban,24.0,12.02,34.82,63.77,56.39
sector,945,RWA,Rwanda,ICT,urban,74.42,8.88,91.74,353.45,926.64
sector,946,RWA,Rwanda,Financialservices,urban,6.72,0.18,5.47,37.87,151.37
sector,947,RWA,Rwanda,Othergoodsandservices,urban,199.78,38.17,198.83,865.32,3922.83
sector,948,RWA,Rwanda,Appliances.,urban,45.0,18.02,61.26,138.83,329.92
sector,949,STP,Sao Tome and Principe,Alsectors,urban,4344.86,964.48,2386.39,5307.84,12623.58
sector,950,STP,Sao Tome and Principe,Foodandbeverages,urban,2847.28,751.89,1730.39,3511.83,6937.64
sector,951,STP,Sao Tome and Principe,Clothingandfootwear,urban,216.12,35.86,101.54,293.63,550.94
sector,952,STP,Sao Tome and Principe,Housing,urban,41.43,1.92,25.53,45.42,141.99
sector,953,STP,Sao Tome and Principe,Energy,urban,400.69,59.2,196.75,501.24,1253.6
sector,954,STP,Sao Tome and Principe,Transport,urban,261.94,18.23,69.11,280.32,1510.3
sector,955,STP,Sao Tome and Principe,Water,urban,36.22,0.65,13.67,43.56,153.57
sector,956,STP,Sao Tome and Principe,Educationsector,urban,32.01,6.81,17.22,44.52,60.29
sector,957,STP,Sao Tome and Principe,Health,urban,190.32,28.07,91.3,224.25,698.51
sector,958,STP,Sao Tome and Principe,ICT,urban,0.0,0.0,0.0,0.0,0.0
sector,959,STP,Sao Tome and Principe,Financialservices,urban,0.0,0.0,0.0,0.0,0.0
sector,960,STP,Sao Tome and Principe,Othergoodsandservices,urban,258.25,41.38,99.31,291.43,1181.47
sector,961,STP,Sao Tome and Principe,Appliances.,urban,60.61,20.47,41.56,71.66,135.27
sector,962,SEN,Senegal,Alsectors,urban,1367.06,797.91,1823.69,4501.39,
sector,963,SEN,Senegal,Foodandbeverages,urban,619.99,427.48,797.33,1432.13,
sector,964,SEN,Senegal,Clothingandfootwear,urban,84.97,46.34,117.3,283.33,
sector,965,SEN,Senegal,Housing,urban,260.91,126.05,359.94,1102.96,
sector,966,SEN,Senegal,Energy,urban,87.79,49.7,117.7,304.62,
sector,967,SEN,Senegal,Transport,urban,67.7,27.85,93.18,357.54,
sector,968,SEN,Senegal,Water,urban,25.02,13.46,33.55,96.72,
sector,969,SEN,Senegal,Educationsector,urban,1.66,0.81,2.48,4.74,
sector,970,SEN,Senegal,Health,urban,37.26,20.4,52.66,109.71,
sector,971,SEN,Senegal,ICT,urban,33.12,14.7,47.2,142.17,
sector,972,SEN,Senegal,Financialservices,urban,0.0,0.0,0.0,0.0,
sector,973,SEN,Senegal,Othergoodsandservices,urban,105.95,49.45,142.87,508.12,
sector,974,SEN,Senegal,Appliances.,urban,42.69,21.67,59.48,159.33,
sector,975,SRB,Serbia,Alsectors,urban,5748.73,869.55,2642.01,5652.21,12836.01
sector,976,SRB,Serbia,Foodandbeverages,urban,2373.52,535.6,1360.26,2475.88,3979.55
sector,977,SRB,Serbia,Clothingandfootwear,urban,367.0,60.8,100.96,345.94,1037.46
sector,978,SRB,Serbia,Housing,urban,91.63,0.0,19.55,82.52,291.83
sector,979,SRB,Serbia,Energy,urban,287.35,55.14,204.45,303.66,379.88
sector,980,SRB,Serbia,Transport,urban,550.39,0.42,133.06,446.07,1986.81
sector,981,SRB,Serbia,Water,urban,134.44,9.74,66.13,138.68,256.99
sector,982,SRB,Serbia,Educationsector,urban,183.0,2.22,45.92,175.52,511.41
sector,983,SRB,Serbia,Health,urban,263.61,15.01,111.54,257.87,616.41
sector,984,SRB,Serbia,ICT,urban,252.46,21.1,106.67,254.5,549.96
sector,985,SRB,Serbia,Financialservices,urban,51.7,0.0,7.41,48.04,164.22
sector,986,SRB,Serbia,Othergoodsandservices,urban,973.97,126.62,370.89,898.77,2647.61
sector,987,SRB,Serbia,Appliances.,urban,219.65,42.91,115.18,224.75,413.89
sector,988,SLE,Sierra Leone,Alsectors,urban,1831.8,823.16,2076.1,4547.49,14000.49
sector,989,SLE,Sierra Leone,Foodandbeverages,urban,808.75,432.84,947.19,1714.65,2230.71
sector,990,SLE,Sierra Leone,Clothingandfootwear,urban,191.38,95.69,224.5,431.42,607.1
sector,991,SLE,Sierra Leone,Housing,urban,116.66,61.96,125.57,279.36,959.9
sector,992,SLE,Sierra Leone,Energy,urban,107.69,42.78,129.12,272.35,469.11
sector,993,SLE,Sierra Leone,Transport,urban,131.51,20.32,100.5,445.81,7345.98
sector,994,SLE,Sierra Leone,Water,urban,7.44,1.74,6.73,31.28,145.77
sector,995,SLE,Sierra Leone,Educationsector,urban,63.92,21.05,81.15,165.16,110.65
sector,996,SLE,Sierra Leone,Health,urban,168.3,62.67,203.35,445.35,571.39
sector,997,SLE,Sierra Leone,ICT,urban,22.77,2.66,19.36,127.84,227.03
sector,998,SLE,Sierra Leone,Financialservices,urban,1.3,0.23,0.86,8.46,11.41
sector,999,SLE,Sierra Leone,Othergoodsandservices,urban,177.86,69.16,195.82,533.59,1242.36
sector,1000,SLE,Sierra Leone,Appliances.,urban,34.21,12.05,41.96,92.22,79.1
sector,1001,ZAF,South Africa,Alsectors,urban,5467.14,770.27,2092.48,5706.07,19368.98
sector,1002,ZAF,South Africa,Foodandbeverages,urban,710.02,266.94,571.97,882.84,1453.1
sector,1003,ZAF,South Africa,Clothingandfootwear,urban,223.79,78.05,169.72,297.64,464.22
sector,1004,ZAF,South Africa,Housing,urban,1446.29,133.4,422.06,1507.13,5507.9
sector,1005,ZAF,South Africa,Energy,urban,195.82,52.09,100.31,220.35,582.89
sector,1006,ZAF,South Africa,Transport,urban,974.09,63.8,283.22,826.32,3995.48
sector,1007,ZAF,South Africa,Water,urban,74.2,10.03,30.02,84.7,250.76
sector,1008,ZAF,South Africa,Educationsector,urban,169.9,11.71,46.42,212.86,613.4
sector,1009,ZAF,South Africa,Health,urban,59.08,12.28,27.13,62.54,192.75
sector,1010,ZAF,South Africa,ICT,urban,212.66,30.8,89.08,244.81,706.67
sector,1011,ZAF,South Africa,Financialservices,urban,811.33,31.48,131.56,793.87,3441.33
sector,1012,ZAF,South Africa,Othergoodsandservices,urban,527.76,62.29,174.21,494.58,2018.55
sector,1013,ZAF,South Africa,Appliances.,urban,62.2,17.39,46.8,78.42,141.94
sector,1014,LKA,Sri Lanka,Alsectors,urban,2395.15,926.45,2060.83,5024.85,12816.55
sector,1015,LKA,Sri Lanka,Foodandbeverages,urban,903.84,558.13,901.39,1355.61,1530.52
sector,1016,LKA,Sri Lanka,Clothingandfootwear,urban,63.28,24.47,59.82,122.5,189.82
sector,1017,LKA,Sri Lanka,Housing,urban,748.5,159.18,564.94,2013.9,4764.28
sector,1018,LKA,Sri Lanka,Energy,urban,117.82,54.52,109.63,223.1,343.76
sector,1019,LKA,Sri Lanka,Transport,urban,169.75,25.73,111.9,383.02,3111.61
sector,1020,LKA,Sri Lanka,Water,urban,16.92,7.13,15.74,32.75,52.53
sector,1021,LKA,Sri Lanka,Educationsector,urban,72.51,15.0,58.92,195.29,244.83
sector,1022,LKA,Sri Lanka,Health,urban,69.55,11.67,48.6,140.67,1323.46
sector,1023,LKA,Sri Lanka,ICT,urban,77.71,13.17,61.56,202.35,492.97
sector,1024,LKA,Sri Lanka,Financialservices,urban,11.12,0.67,6.38,37.17,113.15
sector,1025,LKA,Sri Lanka,Othergoodsandservices,urban,119.77,43.31,99.34,275.44,573.97
sector,1026,LKA,Sri Lanka,Appliances.,urban,24.38,13.47,22.6,43.05,75.66
sector,1027,SWZ,Swaziland,Alsectors,urban,1919.49,698.51,1998.77,5030.59,14345.37
sector,1028,SWZ,Swaziland,Foodandbeverages,urban,405.01,211.43,489.99,783.67,1335.01
sector,1029,SWZ,Swaziland,Clothingandfootwear,urban,85.74,26.18,91.8,291.59,275.1
sector,1030,SWZ,Swaziland,Housing,urban,512.22,204.22,528.92,1328.72,3517.05
sector,1031,SWZ,Swaziland,Energy,urban,120.52,41.32,137.05,321.75,646.19
sector,1032,SWZ,Swaziland,Transport,urban,241.98,65.7,205.2,592.57,3899.31
sector,1033,SWZ,Swaziland,Water,urban,41.85,15.56,42.5,128.78,202.22
sector,1034,SWZ,Swaziland,Educationsector,urban,110.65,47.9,115.88,332.54,305.9
sector,1035,SWZ,Swaziland,Health,urban,80.26,22.15,73.79,259.83,716.43
sector,1036,SWZ,Swaziland,ICT,urban,94.85,20.38,92.55,316.95,814.3
sector,1037,SWZ,Swaziland,Financialservices,urban,53.87,0.86,29.37,254.16,854.25
sector,1038,SWZ,Swaziland,Othergoodsandservices,urban,153.41,36.9,170.38,361.83,1696.32
sector,1039,SWZ,Swaziland,Appliances.,urban,19.13,5.92,21.34,58.19,83.3
sector,1040,TJK,Tajikistan,Alsectors,urban,2592.01,884.2,2188.9,4779.92,11401.92
sector,1041,TJK,Tajikistan,Foodandbeverages,urban,1630.99,598.9,1407.09,2949.96,5353.54
sector,1042,TJK,Tajikistan,Clothingandfootwear,urban,44.32,26.82,41.32,65.79,64.48
sector,1043,TJK,Tajikistan,Housing,urban,48.2,7.87,34.73,79.95,1177.9
sector,1044,TJK,Tajikistan,Energy,urban,256.27,75.59,258.76,380.15,445.91
sector,1045,TJK,Tajikistan,Transport,urban,202.51,35.75,115.96,500.05,2673.88
sector,1046,TJK,Tajikistan,Water,urban,12.17,6.42,12.9,13.72,32.2
sector,1047,TJK,Tajikistan,Educationsector,urban,49.03,15.19,42.59,92.73,80.62
sector,1048,TJK,Tajikistan,Health,urban,102.73,38.05,78.64,218.91,223.34
sector,1049,TJK,Tajikistan,ICT,urban,67.89,20.32,52.79,134.69,475.46
sector,1050,TJK,Tajikistan,Financialservices,urban,2.04,0.43,1.94,3.53,3.26
sector,1051,TJK,Tajikistan,Othergoodsandservices,urban,130.97,43.51,107.29,246.59,738.76
sector,1052,TJK,Tajikistan,Appliances.,urban,44.88,15.35,34.89,93.85,132.56
sector,1053,TZA,Tanzania,Alsectors,urban,783.23,577.49,1741.03,4526.06,10482.11
sector,1054,TZA,Tanzania,Foodandbeverages,urban,446.44,377.06,819.74,1050.7,1075.32
sector,1055,TZA,Tanzania,Clothingandfootwear,urban,51.25,38.55,115.4,223.18,168.57
sector,1056,TZA,Tanzania,Housing,urban,25.0,13.87,75.93,255.02,59.36
sector,1057,TZA,Tanzania,Energy,urban,5.27,3.4,14.26,36.14,63.37
sector,1058,TZA,Tanzania,Transport,urban,61.73,29.34,169.78,1079.82,8147.26
sector,1059,TZA,Tanzania,Water,urban,2.65,1.71,6.72,24.31,35.0
sector,1060,TZA,Tanzania,Educationsector,urban,29.96,12.38,96.88,591.74,108.44
sector,1061,TZA,Tanzania,Health,urban,11.42,9.27,22.91,31.77,23.9
sector,1062,TZA,Tanzania,ICT,urban,10.93,6.06,33.01,112.86,98.54
sector,1063,TZA,Tanzania,Financialservices,urban,0.6,0.37,1.29,9.14,37.0
sector,1064,TZA,Tanzania,Othergoodsandservices,urban,120.23,72.01,345.24,1042.93,650.96
sector,1065,TZA,Tanzania,Appliances.,urban,17.74,13.48,39.86,68.46,14.39
sector,1066,THA,Thailand,Alsectors,urban,4522.56,1011.23,2387.69,5383.51,13186.21
sector,1067,THA,Thailand,Foodandbeverages,urban,1562.84,539.69,1068.0,1867.74,2909.6
sector,1068,THA,Thailand,Clothingandfootwear,urban,122.38,14.23,53.47,146.55,425.51
